observed_on,latitude,longitude,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,positional_accuracy,geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_state_name,species_guess,common_name,taxon_family_name,taxon_genus_name,scientific_name,iconic_taxon_name,taxon_id,id
20151003,40.235424,-77.562731,2015-10-03 18:42:14 UTC,Eastern Time (US & Canada),,134167,albud1962,2015-10-04 12:07:37 UTC,2017-11-09 21:26:15 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2066688,https://static.inaturalist.org/photos/2473690/medium.jpg?1443960470,,Catching more Browns in this watershed previously only Brook trout.,FALSE,1,0,FALSE,3,"Laurel Run Rd, Toboyne, PA, US",141,,FALSE,,,,Pennsylvania,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2066688
20151003,40.97521973,-123.0243225,2015-10-03 17:01:33 UTC,Pacific Time (US & Canada),TRUE,1,kueda,2015-10-04 21:12:59 UTC,2016-04-05 12:18:15 UTC,research,CC0,http://www.inaturalist.org/observations/2072469,https://static.inaturalist.org/photos/2477160/medium.?1443993496,,"Had one other hit but otherwise no bites in the spinner. Plenty seen swimming and surfacing, but none that looked much bigger than this.",FALSE,2,0,FALSE,2,"Canyon Creek Trail, Trinity Alps Wilderness, Trinity County, CA, USA",44,,FALSE,gps,gps,,California,Speckled trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,2072469
20151006,36.78286639,-81.15120482,2015-10-06 18:43:00 UTC,Eastern Time (US & Canada),FALSE,79060,benzintr,2015-10-07 02:05:20 UTC,2016-04-18 02:36:31 UTC,research,,http://www.inaturalist.org/observations/2082483,https://static.inaturalist.org/photos/2490035/medium.JPG?1444183573,,,FALSE,2,0,FALSE,,"Virginia, US",,obscured,TRUE,,,,Virginia,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,2082483
20151004,40.30976139,-105.65721,2015-10-04 17:06:35 UTC,Central Time (US & Canada),FALSE,73807,butterflies4fun,2015-10-09 03:02:21 UTC,2018-02-02 05:55:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2088656,https://static.inaturalist.org/photos/2499069/medium.JPG?1444359795,,Was told this was brown trout but not really sure.,TRUE,2,0,FALSE,,Rocky Mountain National Park,,,FALSE,,,,Colorado,Cutthroat Trout,Cutthroat Trout,Salmonidae,Oncorhynchus,Oncorhynchus clarkii,Actinopterygii,68075,2088656
20151010,38.935344,-120.054824,2015-10-10 16:56:00 UTC,Pacific Time (US & Canada),TRUE,18189,jzzipkin,2015-10-11 16:37:47 UTC,2017-04-05 22:49:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2097095,https://static.inaturalist.org/photos/2510648/medium.jpg?1444581524,,,FALSE,2,0,FALSE,,"Taylor Creek, Lake Tahoe, CA",,,FALSE,,,,California,Sockeye Salmon,Sockeye Salmon,Salmonidae,Oncorhynchus,Oncorhynchus nerka,Actinopterygii,69922,2097095
20130808,58.413637,-134.546059,2013-08-08 16:32:56 UTC,Pacific Time (US & Canada),TRUE,124387,takeahike,2015-10-11 19:26:29 UTC,2017-04-05 22:49:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2097564,https://static.inaturalist.org/photos/2511330/medium.JPG?1444591648,,,FALSE,2,0,FALSE,,"Steep Creek, Juneau, Alaska",50,,FALSE,,,,Alaska,Sockeye Salmon,Sockeye Salmon,Salmonidae,Oncorhynchus,Oncorhynchus nerka,Actinopterygii,69922,2097564
20140721,58.330053,-134.474579,2014-07-21 21:03:04 UTC,Pacific Time (US & Canada),TRUE,124387,takeahike,2015-10-11 19:33:09 UTC,2017-04-05 22:49:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2097584,https://static.inaturalist.org/photos/2511367/medium.JPG?1444592047,,,FALSE,2,0,FALSE,,"Salmon Creek, Juneau, Alaska",34,,FALSE,,,,Alaska,Chum Salmon,Chum Salmon,Salmonidae,Oncorhynchus,Oncorhynchus keta,Actinopterygii,107572,2097584
20151011,40.576788,-78.12641071,2015-10-11 19:26:46 UTC,Eastern Time (US & Canada),TRUE,134167,albud1962,2015-10-12 04:20:24 UTC,2017-11-09 21:28:15 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2099447,https://static.inaturalist.org/photos/2514009/medium.jpg?1444623636,,"Large rainbow, appears to be wild. Little Juniata below Barree.",FALSE,1,0,FALSE,3,"Pennsylvania, US",1489,obscured,TRUE,,,,Pennsylvania,rainbow trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2099447
20140829,58.653442,-134.916847,2014-08-29 16:32:36 UTC,Pacific Time (US & Canada),,124387,takeahike,2015-10-13 00:08:00 UTC,2015-10-13 20:29:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2102263,https://static.inaturalist.org/photos/2517906/medium.JPG?1444694886,,,FALSE,1,0,FALSE,,"Cowee Creek, Southeast Alaska",276,,FALSE,,,,Alaska,Dolly Varden Char,Dolly Varden Char,Salmonidae,Salvelinus,Salvelinus malma malma,Actinopterygii,203051,2102263
20151011,42.703194,-73.200445,,Eastern Time (US & Canada),,4784,jerry2000,2015-10-14 18:09:13 UTC,2016-01-01 18:01:09 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/2113287,https://static.inaturalist.org/photos/2525292/medium.JPG?1444846157,,"Large (around 18 inches), light brown, plenty of spots. Probably a spawner.  Fish was resting quite still near mid-stream.  Was able to get within 6 feet or so to take these pictures. Fish was not interested in any offerings of mine.",FALSE,2,0,FALSE,,"Williamstown, Massachusetts",12,,FALSE,,,,Massachusetts,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2113287
20151015,43.652698,-72.94582,,Eastern Time (US & Canada),FALSE,12610,susanelliott,2015-10-15 21:22:04 UTC,2015-11-02 18:36:12 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2119883,https://static.inaturalist.org/photos/2529863/medium.jpg?1444944126,,,FALSE,2,0,FALSE,,"Rutland City water property, Rutland Town, Vermont",24,,FALSE,,,Rutland,Vermont,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,2119883
20151017,39.62641167,-77.44245833,2015-10-17 18:44:44 UTC,Eastern Time (US & Canada),TRUE,109334,rpshane,2015-10-20 00:28:43 UTC,2017-11-09 21:30:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2219342,https://static.inaturalist.org/photos/2547410/medium.jpg?1445300996,,,FALSE,1,0,FALSE,3,"Cunningham Falls State Park, Thurmont, MD, US",,,FALSE,,,,Maryland,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2219342
20151017,39.62390833,-77.43765333,2015-10-17 16:09:32 UTC,Eastern Time (US & Canada),,109334,rpshane,2015-10-20 00:30:19 UTC,2017-11-09 21:30:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2219343,https://static.inaturalist.org/photos/2547411/medium.jpg?1445301028,,,FALSE,1,0,FALSE,3,"Catoctin Mountain Park, Thurmont, MD, US",,,FALSE,,,,Maryland,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2219343
20151017,39.62392,-77.43765333,2015-10-17 16:05:27 UTC,Eastern Time (US & Canada),,109334,rpshane,2015-10-20 00:29:56 UTC,2017-11-09 21:30:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2219344,https://static.inaturalist.org/photos/2547412/medium.jpg?1445301069,,,FALSE,1,0,FALSE,3,,,,FALSE,,,,Maryland,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2219344
20151017,42.79091277,-80.21982364,2015-10-17 15:48:19 UTC,Eastern Time (US & Canada),TRUE,109644,rachel8,2015-10-20 12:49:30 UTC,2017-08-25 02:07:48 UTC,research,,http://www.inaturalist.org/observations/2227653,https://static.inaturalist.org/photos/2548590/medium.jpg?1445345460,,Erie trib steelhead caught on silver bucktail lure,FALSE,2,0,FALSE,48,"Haldimand-Norfolk, CA-ON, CA",10,,FALSE,gps,gps,,,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2227653
20100920,60.787698,-148.863135,,Berlin,TRUE,26480,redhat,2015-10-20 16:24:20 UTC,2017-04-05 22:49:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2235460,https://static.inaturalist.org/photos/2549082/medium.JPG?1445358330,,,FALSE,1,0,FALSE,,Portage Lake AK,500,,FALSE,,,,Alaska,Sockeye Salmon,Sockeye Salmon,Salmonidae,Oncorhynchus,Oncorhynchus nerka,Actinopterygii,69922,2235460
20151019,36.438784,-80.943375,2015-10-19 15:03:28 UTC,Eastern Time (US & Canada),,4733,denniswross,2015-10-20 19:27:24 UTC,2017-01-18 19:49:14 UTC,research,CC-BY,http://www.inaturalist.org/observations/2235901,https://static.inaturalist.org/photos/2549611/medium.jpg?1445369294,,released,FALSE,1,0,FALSE,3,"731 Devotion Estate Way, Dobson, NC, US",10,,FALSE,,,,North Carolina,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2235901
20151020,38.040933,-78.939117,2015-10-20 20:40:00 UTC,Eastern Time (US & Canada),TRUE,79060,benzintr,2015-10-20 22:11:11 UTC,2017-11-09 21:30:10 UTC,research,,http://www.inaturalist.org/observations/2239058,https://static.inaturalist.org/photos/2550111/medium.JPG?1445379141,,,FALSE,2,0,FALSE,,"Augusta County, US-VA, US",,,FALSE,,,,Virginia,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2239058
20151022,37.65144615,-79.04189389,2015-10-22 14:30:00 UTC,Eastern Time (US & Canada),FALSE,84102,billyb3,2015-10-23 14:54:28 UTC,2017-11-09 21:30:35 UTC,research,CC-BY,http://www.inaturalist.org/observations/2298358,https://static.inaturalist.org/photos/2559671/medium.JPG?1445612072,,,FALSE,1,0,FALSE,,"Virginia, US",92339,obscured,TRUE,,,,Virginia,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,2298358
20151023,38.83945833,-79.491745,2015-10-23 17:39:09 UTC,Eastern Time (US & Canada),TRUE,109334,rpshane,2015-10-25 04:20:41 UTC,2018-01-23 03:46:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2308267,https://static.inaturalist.org/photos/2565613/medium.jpg?1445746859,,,FALSE,1,0,FALSE,3,"Spruce Knob-Seneca Rocks National Recreation Area, Seneca Rocks, WV, US",,,FALSE,,,,West Virginia,Trucha arcoiris,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2308267
20151023,38.84268,-79.49071333,2015-10-23 16:36:47 UTC,Eastern Time (US & Canada),FALSE,109334,rpshane,2015-10-25 04:20:57 UTC,2017-11-09 21:30:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2308269,https://static.inaturalist.org/photos/2565614/medium.jpg?1445746869,,,FALSE,1,0,FALSE,3,,,,FALSE,,,,West Virginia,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,2308269
20151023,38.84411667,-79.48857167,2015-10-23 15:33:38 UTC,Eastern Time (US & Canada),FALSE,109334,rpshane,2015-10-25 04:22:17 UTC,2017-11-09 21:30:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2308272,https://static.inaturalist.org/photos/2565618/medium.jpg?1445746945,,,FALSE,1,0,FALSE,3,"Spruce Knob-Seneca Rocks National Recreation Area, Seneca Rocks, WV, US",,,FALSE,,,,West Virginia,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,2308272
20151023,38.802465,-79.519181,2015-10-23 15:14:01 UTC,Eastern Time (US & Canada),TRUE,109334,rpshane,2015-10-25 04:22:51 UTC,2018-01-26 23:34:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2308276,https://static.inaturalist.org/photos/2565622/medium.jpg?1445746982,,,FALSE,1,0,FALSE,3,"Spruce Knob-Seneca Rocks National Recreation Area, Whitmer, WV, US",2889,,FALSE,,,,West Virginia,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2308276
20150822,40.60379167,-76.39560833,2015-08-22 21:39:47 UTC,Eastern Time (US & Canada),FALSE,114381,troutbum1374,2015-10-26 03:05:29 UTC,2017-11-09 21:31:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311090,https://static.inaturalist.org/photos/2569792/medium.jpg?1445828849,,,FALSE,1,0,FALSE,3,"41–49 Tremont Rd, Tremont township, PA, US",,,FALSE,,,,Pennsylvania,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,2311090
20150822,40.60370333,-76.39565333,2015-08-22 21:43:52 UTC,Eastern Time (US & Canada),FALSE,114381,troutbum1374,2015-10-26 03:07:28 UTC,2017-11-09 21:31:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311093,https://static.inaturalist.org/photos/2569793/medium.jpg?1445828882,,,FALSE,1,0,FALSE,3,"41–49 Tremont Rd, Tremont township, PA, US",,,FALSE,,,,Pennsylvania,brook trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,2311093
20150902,40.29422,-76.42916167,2015-09-02 21:31:12 UTC,Eastern Time (US & Canada),,114381,troutbum1374,2015-10-26 03:16:46 UTC,2017-11-09 21:31:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311114,https://static.inaturalist.org/photos/2569828/medium.jpg?1445829472,,,FALSE,1,0,FALSE,3,"100–142 N Cornwall Rd, West Cornwall, PA, US",,,FALSE,,,,Pennsylvania,brown trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2311114
20151011,40.32733,-76.50726333,2015-10-11 18:51:36 UTC,Eastern Time (US & Canada),TRUE,114381,troutbum1374,2015-10-26 03:19:28 UTC,2017-11-09 21:31:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311119,https://static.inaturalist.org/photos/2569834/medium.jpg?1445829609,,,FALSE,1,0,FALSE,3,"199–207 Bachman Rd, Annville, PA, US",,,FALSE,,,,Pennsylvania,rainbow trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2311119
20151025,40.32765833,-76.50757,2015-10-25 12:24:13 UTC,Eastern Time (US & Canada),,114381,troutbum1374,2015-10-26 03:23:37 UTC,2017-11-09 21:31:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311131,https://static.inaturalist.org/photos/2569846/medium.jpg?1445829899,,,FALSE,1,0,FALSE,3,,,,FALSE,,,,Pennsylvania,brown trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2311131
20151025,40.32745833,-76.50752167,2015-10-25 12:45:06 UTC,Eastern Time (US & Canada),TRUE,114381,troutbum1374,2015-10-26 03:24:54 UTC,2017-11-09 21:31:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311134,https://static.inaturalist.org/photos/2569848/medium.jpg?1445829933,,,FALSE,1,0,FALSE,3,"199–207 Bachman Rd, Annville, PA, US",,,FALSE,,,,Pennsylvania,rainbow trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2311134
20151025,40.27793,-76.431145,2015-10-25 17:39:32 UTC,Eastern Time (US & Canada),,114381,troutbum1374,2015-10-26 03:30:16 UTC,2017-11-09 21:31:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311145,https://static.inaturalist.org/photos/2569866/medium.jpg?1445830304,,,FALSE,1,0,FALSE,3,"2500 Quentin Rd, West Cornwall, PA, US",,,FALSE,,,,Pennsylvania,brown trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2311145
20151025,40.294225,-76.42674167,2015-10-25 17:59:15 UTC,Eastern Time (US & Canada),TRUE,114381,troutbum1374,2015-10-26 03:31:44 UTC,2017-11-09 21:31:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311147,https://static.inaturalist.org/photos/2569872/medium.jpg?1445830381,,,FALSE,1,0,FALSE,3,,,,FALSE,,,,Pennsylvania,rainbow trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2311147
20151025,40.29601667,-76.42931333,2015-10-25 18:21:48 UTC,Eastern Time (US & Canada),,114381,troutbum1374,2015-10-26 03:33:48 UTC,2017-11-09 21:31:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311154,https://static.inaturalist.org/photos/2569877/medium.jpg?1445830472,,,FALSE,1,0,FALSE,3,,,,FALSE,,,,Pennsylvania,brown trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2311154
20151025,40.29680333,-76.42959667,2015-10-25 18:38:00 UTC,Eastern Time (US & Canada),,114381,troutbum1374,2015-10-26 03:49:16 UTC,2017-11-09 21:31:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311202,https://static.inaturalist.org/photos/2569955/medium.jpg?1445831458,,,FALSE,1,0,FALSE,3,"423 Lori Ann Ct, North Cornwall, PA, US",,,FALSE,,,,Pennsylvania,brown trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2311202
20151025,40.30149667,-76.42490333,2015-10-25 19:31:41 UTC,Eastern Time (US & Canada),,114381,troutbum1374,2015-10-26 03:51:19 UTC,2017-11-09 21:31:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311210,https://static.inaturalist.org/photos/2569962/medium.jpg?1445831544,,,FALSE,1,0,FALSE,3,"2101–2141 Quentin Rd, North Cornwall, PA, US",,,FALSE,,,,Pennsylvania,brown trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2311210
20151025,40.29967833,-76.43025833,2015-10-25 19:39:13 UTC,Eastern Time (US & Canada),,114381,troutbum1374,2015-10-26 03:52:21 UTC,2017-11-09 21:31:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311215,https://static.inaturalist.org/photos/2569968/medium.jpg?1445831613,,,FALSE,1,0,FALSE,3,"175 N Cornwall Rd, North Cornwall, PA, US",,,FALSE,,,,Pennsylvania,brown trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2311215
20151025,40.29975833,-76.430245,2015-10-25 19:39:40 UTC,Eastern Time (US & Canada),,114381,troutbum1374,2015-10-26 03:53:29 UTC,2017-11-09 21:31:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311220,https://static.inaturalist.org/photos/2569971/medium.jpg?1445831649,,,FALSE,1,0,FALSE,3,"175 N Cornwall Rd, North Cornwall, PA, US",,,FALSE,,,,Pennsylvania,brown trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2311220
20151025,40.30065833,-76.43116667,2015-10-25 20:00:26 UTC,Eastern Time (US & Canada),,114381,troutbum1374,2015-10-26 03:56:13 UTC,2017-11-09 21:31:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311230,https://static.inaturalist.org/photos/2569984/medium.jpg?1445831841,,,FALSE,1,0,FALSE,3,"275 N Cornwall Rd, North Cornwall, PA, US",,,FALSE,,,,Pennsylvania,brown trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2311230
20151025,40.27320833,-76.41397167,2015-10-25 21:13:38 UTC,Eastern Time (US & Canada),FALSE,114381,troutbum1374,2015-10-26 03:59:10 UTC,2017-11-09 21:31:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2311237,https://static.inaturalist.org/photos/2569993/medium.jpg?1445832014,,,FALSE,1,0,FALSE,3,"Lebanon County, US-PA, US",,,FALSE,,,,Pennsylvania,brook trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,2311237
20151026,40.32886167,-76.528625,2015-10-26 13:46:44 UTC,Eastern Time (US & Canada),TRUE,114381,troutbum1374,2015-10-26 14:32:43 UTC,2018-01-22 18:02:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2312360,https://static.inaturalist.org/photos/2571686/medium.jpg?1445869998,,,FALSE,2,0,FALSE,3,"Lebanon County, US-PA, US",,,FALSE,,,,Pennsylvania,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2312360
20151025,40.688148,-74.880102,,Eastern Time (US & Canada),TRUE,107003,reelfisher,2015-10-28 01:30:28 UTC,2017-04-05 22:50:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318485,https://static.inaturalist.org/photos/2578678/medium.jpg?1445995830,,Trout I caught,FALSE,2,0,FALSE,,ken lockwood,188,,FALSE,,,,New Jersey,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2318485
20151010,43.567014,-76.127703,,Eastern Time (US & Canada),TRUE,107003,reelfisher,2015-10-28 01:32:50 UTC,2017-04-05 22:50:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318492,https://static.inaturalist.org/photos/2578689/medium.jpg?1445995975,,Big trout,FALSE,1,0,FALSE,,pulaski ny,2211,,FALSE,,,,New York,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2318492
20151010,43.567014,-76.127703,,Eastern Time (US & Canada),TRUE,107003,reelfisher,2015-10-28 01:35:00 UTC,2017-04-05 22:50:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318501,https://static.inaturalist.org/photos/2578709/medium.jpeg?1445996104,,another nice trout,FALSE,1,0,FALSE,,pulaski ny,2211,,FALSE,,,,New York,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2318501
20151026,40.47616167,-76.62284167,2015-10-26 16:42:54 UTC,Eastern Time (US & Canada),FALSE,114381,troutbum1374,2015-10-28 01:43:43 UTC,2017-11-09 21:32:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318534,https://static.inaturalist.org/photos/2578750/medium.jpg?1445996670,,,FALSE,1,0,FALSE,3,"Lebanon County, US-PA, US",,,FALSE,,,,Pennsylvania,brook trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,2318534
20151018,40.690653,-74.879063,,Eastern Time (US & Canada),TRUE,107003,reelfisher,2015-10-28 01:43:56 UTC,2017-04-05 22:50:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318536,https://static.inaturalist.org/photos/2578747/medium.jpg?1445996646,,trout,FALSE,2,0,FALSE,,ken lockwood,25,,FALSE,,,,New Jersey,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2318536
20151018,40.690869,-74.877883,,Eastern Time (US & Canada),TRUE,107003,reelfisher,2015-10-28 01:44:16 UTC,2017-04-05 22:50:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318540,https://static.inaturalist.org/photos/2578749/medium.jpg?1445996663,,rainbow,FALSE,2,0,FALSE,,ken lockwood,25,,FALSE,,,,New Jersey,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2318540
20151018,40.691064,-74.877571,,Eastern Time (US & Canada),TRUE,107003,reelfisher,2015-10-28 01:44:37 UTC,2017-04-05 22:50:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318548,https://static.inaturalist.org/photos/2578760/medium.jpg?1445996684,,bow,FALSE,2,0,FALSE,,ken lockwood,25,,FALSE,,,,New Jersey,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2318548
20151018,40.691064,-74.877571,,Eastern Time (US & Canada),TRUE,107003,reelfisher,2015-10-28 01:45:19 UTC,2017-04-05 22:50:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318554,https://static.inaturalist.org/photos/2578767/medium.jpg?1445996729,,rainbow,FALSE,2,0,FALSE,,ken lockwood,25,,FALSE,,,,New Jersey,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2318554
20151018,40.695302,-74.874374,,Eastern Time (US & Canada),TRUE,107003,reelfisher,2015-10-28 01:45:50 UTC,2017-04-05 22:50:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318560,https://static.inaturalist.org/photos/2578769/medium.jpg?1445996754,,bow,FALSE,2,0,FALSE,,ken lockwood,25,,FALSE,,,,New Jersey,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2318560
20151026,40.32203333,-76.451155,2015-10-26 19:54:42 UTC,Eastern Time (US & Canada),,114381,troutbum1374,2015-10-28 01:46:15 UTC,2017-11-09 21:32:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318565,https://static.inaturalist.org/photos/2578805/medium.jpg?1445996913,,,FALSE,1,0,FALSE,3,"2346–2550 Oak St, North Cornwall, PA, US",,,FALSE,,,,Pennsylvania,brown trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2318565
20151003,40.688148,-74.880102,,Eastern Time (US & Canada),,107003,reelfisher,2015-10-28 01:54:34 UTC,2015-10-28 13:04:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318591,https://static.inaturalist.org/photos/2578832/medium.jpg?1445997281,,nice brown,FALSE,1,0,FALSE,,ken lockwood,188,,FALSE,,,,New Jersey,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,2318591
20151004,40.688148,-74.880102,,Eastern Time (US & Canada),TRUE,107003,reelfisher,2015-10-28 01:55:15 UTC,2017-04-05 22:50:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318592,https://static.inaturalist.org/photos/2578833/medium.jpg?1445997322,,bow,FALSE,2,0,FALSE,,ken lockwood,188,,FALSE,,,,New Jersey,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2318592
20151012,40.688148,-74.880102,,Eastern Time (US & Canada),TRUE,107003,reelfisher,2015-10-28 01:55:55 UTC,2017-04-05 22:50:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2318595,https://static.inaturalist.org/photos/2578836/medium.jpg?1445997357,,trout,FALSE,2,0,FALSE,,ken lockwood,188,,FALSE,,,,New Jersey,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,2318595
